PU,Species,Genus,NRRL,CBS,Other,Hittinger,Cellobiose,Citrate,D-Glucosamine,Fructose,Galactose,Glycerol,L-Arabinose,L-Sorbose,Lactose,Maltose,Mannose,myo-Inositol,Rhamnose,Xylose,Raffinose,Sucrose,DL-Lactate
34623,Pichia norvegensis ,Pichia,NRRL Y-7687, CBS 6564,NA,NA,0.866800989,0.143078045,0.604119322,1.621830249,0,0.699121975,0,0,0,0,0.944002678,0,0.199769612,0.070650286,NA,0,0.366432965
34624,Pichia nakasei ,Pichia,NRRL Y-7686, CBS 5141,NA,NA,0,0,0,0.652183322,0,0.156206875,0,0,0,0,0.57069057,0,0.043902035,0.03789274,0,0,0
34625,Pichia kudriavzevii ,Pichia,NRRL Y-5396, CBS 5147,NA,NA,0.096881603,0.088446351,0.059896684,0.387151854,0,0.276071052,0,0,0,0,1.354429713,0,0.034633051,0.024253494,0,0,0.685694732
34626,Pichia kluyveri ,Pichia,NRRL Y-11519, CBS 188,NA,NA,0,0,0.191851056,0.880547613,0,0.334291733,0,NA,0,0,0.645794354,NA,0.055925804,0.077862548,0,0,0
34627,Pichia heedii ,Pichia,NRRL Y-10967, CBS 6930,NA,NA,0,0.552886093,0.210845413,0.896740717,0,NA,0,0.834792766,0,0,0.846684138,0,0,0.522594531,0,0,0
34628,Pichia fermentans ,Pichia,NRRL Y-1619, CBS 187,NA,NA,0,0.159743565,0.11225338,0.390704707,0,0,0,0,0,0,0.328853638,0,0.089120815,1.480430395,0,0,0
34629,Pichia exigua ,Pichia,NRRL Y-10920, CBS 6836,NA,NA,0,0,0,0.657923895,0,0,0,0,0,0,1.083031495,0,0,0,0.881202346,1.116504575,NA
34640,Pichia deserticola ,Pichia,NRRL Y-12918, CBS 7119,NA,NA,0,NA,0,0.909432113,0,0,0,0,0,0,1.533905974,0,0.047032733,0.012982586,0,0,0
34641,Pichia eremophila ,Pichia,NRRL Y-17224, CBS 7272,NA,NA,0,1.074689626,0.526577499,1.550573177,0,0,0,0,0,0,1.860343868,0,0.07732076,0.05063386,0,0,0
35299,Pichia sp. ,Pichia,NRRL Y-12824,NA,NA,NA,0,0,0,0.66674965,0,0.234264701,0,0,0,0,0.671046343,0,0.141780242,0.047502889,0,0,0.257879522
35300,Pichia sp. ,Pichia,NRRL YB-4149,NA,NA,NA,0,0,0,1.45634826,0,0.578528052,0,0,0,0,1.694501335,0,0.047378843,0.060961353,0,0,0
35301,Pichia terricola ,Pichia,NRRL YB-4310, CBS 2617,NA,NA,0,0,NA,0.279748504,0,0.327654616,0,0,0,0,1.123946148,0,0.005048977,0.007943756,0,0,0
35309,Pichia scutulata ,Pichia,NRRL Y-7663, CBS 6670,NA,NA,0,0,0,0.368853177,0,0.213024732,0,0,0,0,0.308697992,0,0.052142737,0.052863985,0,0,NA
35311,Pichia manshurica ,Pichia,NRRL Y-17349, CBS 7324,NA,NA,0,0,0.151551263,0.70373529,0,0,0,0,0,0,0.815381841,0,0.063388105,0.048224765,0,0,0.273703654
35313,Pichia sporocuriosa ,Pichia,NRRL Y-27347, CBS 8806,NA,NA,0,0,0.114448674,0.334826761,0,0.075014302,0,0.398557557,0,0,0.805780182,0,0.067018887,0.316681931,0,0.151391256,0.161695009
35661,Pichia membranifaciens,Pichia,NRRL Y-2026, CBS 107,NA,NA,0,0,0,0.426974569,0,0.240297454,0,0,0,0,1.078589556,0,0.154653006,0.033506037,0,0,0
37846,Pichia barkeri ,Pichia,NRRL Y-17350, CBS 7256,NA,NA,0,0,0.123451763,0.448670109,0,0.435786742,0,0,0,0,0.376196467,NA,0.060820119,0.155343105,0,0,0
37847,Pichia cephalocereana ,Pichia,NRRL Y-17225, CBS 7273,NA,NA,0,0.289864875,0.470065905,0.907437911,0,0.264916574,0,0,0,0,0.610004343,0,0.059899756,0.084220208,0,0,0.166145789
38053,Pichia sp. ,Pichia,NRRL Y-27261,NA,NA,NA,0,0,0,0.579317155,0,0,0,0,0,0,0.769223077,0,0.098117749,0.179428026,0,0,0.725613637
38054,Pichia siamensis,Pichia,NA,NA,JCM 12264 ,NA,0.312744376,0.252729393,0,0.620071652,0,0.274348212,0,0.143136286,0,0.386345967,0.639028324,0,0.155876237,0.199578864,0,0.346284394,0
38055,Pichia insulana,Pichia,NA,CBS 11169 , EU747339,NA,0,0.483410769,0.576787012,1.117788235,0,0.528723762,0,0,0,0,1.103432669,0,0.222065613,0.186814194,0,0.458364811,0
38335,Pichia cactophila ,Pichia,NRRL Y-10963, CBS 6926,NA,NA,0,0.316129804,0.836832335,1.053005086,0,0,0,0,0,0,1.137959178,0,0.153538477,0.102385626,0,0,0
38336,Pichia sp. ,Pichia,NRRL Y-27259,NA,NA,NA,0,0,0,0.293573799,0,0,0,0,0,0,0.421723338,0,0.030640275,NA,0,0,0
40913,Pichia manshurica,Pichia,NRRL Y-27978, CBS 209 ,NA,NA,0,0,0,0.225697172,NA,0,0,0,0,0,0.704028098,0,0.129178197,0.278766313,0,0,0
37203,Pichia nanzhaeoensis,Pichia,NA,CBS 15346,NA,NA,0,0,0,1.869014171,0,0,0,NA,0,0,1.401278578,0,0,0,1.554987235,1.466001185,0
37198,Pichia paraexigua,Pichia,NA,CBS 15237,NA,NA,0,0,0,0.845251702,0,0,0,0,0,0,1.074182362,0,0,0,0.594991998,1.189922414,0
34606,Priceomyces medius ,Priceomyces,NRRL Y-7122, CBS 5521,NA,NA,0.759691284,0.212703745,NA,0,0,0.328712762,0,0,0,0.633616835,0.567676067,0,0.017665475,0.959946812,0,0,0
35295,Priceomyces melissophilus ,Priceomyces,NRRL Y-7585, CBS 6344,U45756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35296,Priceomyces carsonii ,Priceomyces,NRRL YB-4275, CBS 2285,U45740,NA,0.393273059,0.172221691,0,0.847283982,0.704069387,0.456585924,0,0.443925008,0,0.860992813,0.718576044,0,0.067408261,0.306334002,0,0.857309071,0
35297,Priceomyces castillae ,Priceomyces,NRRL Y-7501, CBS 6053,U45743,NA,0,0,0,0.414023545,0,0.516761158,0,0,0,0.56647846,0.247638812,0,0.086474188,0.339677303,0,0,0
35660,Priceomyces haplophilus,Priceomyces,NRRL Y-7860, CBS 2028,NA,NA,0,0,0,0,0.714141779,0.161055679,0,0,0,0,0.501071956,0,0,0.234133794,0,0,NA
34964,Saccharomyces mikatae,Saccharomyces,NA,NA,NA,NA,0,0,0,0,0.824461719,0,0,0,0,0.132142927,0.225942267,0,0.070138737,0.030193679,0.826229382,1.043658696,0
38337,Saccharomyces uvarum,Saccharomyces,NA, CBS 7001,AB332397,NA,0,0,0,0.18630957,0.792351591,0,0,NA,0,0.607160627,0.189598002,0,0.121232499,0.115417599,0.425917477,0.902578329,NA
38656,Saccharomyces arboricola,Saccharomyces,NA,CBS 10644,FM1198,yHDO556,0,0,0,0.26485922,0.473817247,NA,NA,NA,0,0,0.397714591,0,0,0,0.595146296,0.649997071,0
38659,Saccharomyces eubayanus,Saccharomyces,NA,,yHCT 76,yHDO559,0,0,0,0.234349057,0.812383931,0,0,0,0,0.617713107,0.730029348,0,0,0,0.197016652,0.885050399,0
38658,Saccharomyces kudriavzevii,Saccharomyces,NA,,IFO1802,yHDO558,0,0,0,0.555713185,0,NA,0,0,0,0,0.397512388,0,0,0,0.876590443,0.659987904,0
38661,Saccharomyces mikatae,Saccharomyces,NA,,yHSSS 218,yHDO561,0.077886745,0,0,0.536951699,0.995736191,0,0,0,0,0,0.90859951,0,0,0,0.605137286,0.970100034,0
38673,Saccharomyces uvarum,Saccharomyces,NA,CBS 7001,FM 1132,yHDO562,0,0,0,0.251448358,0.840250736,0,0,0,0,0.675955189,0.807300831,0,0,0,0.533822043,0.850667528,0
26282,Saccharomycodes ludwigii,Saccharomycodes,NRRL Y-12793, CBS 821,NA,NA,0.353449296,NA,0,0,0,0.326208598,0,NA,0,0,NA,0,0,NA,0,1.547439124,0
34607,Saccharomycopsis capsularis,Saccharomycopsis,NRRL Y-17639, CBS 2519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37848,Saccharomycopsis babjevae,Saccharomycopsis,NRRL Y-48737, CBS 9167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37849,Saccharomycopsis fodiens,Saccharomycopsis,NRRL Y-48786, CBS 8332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38050,Saccharomycopsis olivae,Saccharomycopsis,NA,CBS 12701, HE574649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38051,Saccharomycopsis malanga ,Saccharomycopsis,NRRL Y-7175, CBS 626 7 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38052,Saccharomycopsis guyanensis,Saccharomycopsis,NA,CBS 12914, HG328370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41691,Saccharomycopsis crataegensis ,Saccharomycopsis,NRRL Y-5902, CBS 6447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41719,Saccharomycopsis microspora ,Saccharomycopsis,NRRL Y-7404, CBS 6393,NA,NA,0.353577989,0,0,1.05167018,0,0.387412933,0,0.211992082,0,0,1.143382722,0,0,0.364713669,0.29561625,0.697851701,0
41733,Saccharomycopsis javanensis ,Saccharomycopsis,NRRL Y-1483, CBS 2555,NA,NA,0,0.108744203,0,0.352335134,0,0.179810759,0,0,0,0.110224521,0.657593416,0.162418692,0,0,0.227232433,0.52026047,0
41783,Saccharomycopsis schoenii ,Saccharomycopsis,NRRL Y-17595, CBS 7223,NA,NA,0,0,0,1.262622354,0,0.316629907,0,0,0,0.320163989,1.073478838,0,0.068922322,0.189124308,0.296494071,0.946419507,0
41784,Saccharomycopsis selenospora ,Saccharomycopsis,NRRL Y-1357, CBS 2562,NA,NA,0.520594635,0,0,0.68480267,0.395831117,0.718845032,0.327921218,0,0,0.3555938,0.608636952,0.567890681,0.386823568,0.61587964,0.608988666,0.871724926,0
41785,Saccharomycopsis sp. ,Saccharomycopsis,NRRL Y-5750,NA,NA,NA,0.33158181,0.166054677,0,0.687020825,0,0.419971399,0,0,0,0.263739936,1.353443679,0,0,0,0,0.563537722,0
41786,Saccharomycopsis synnaedendra ,Saccharomycopsis,NRRL Y-7466, CBS 6161,NA,NA,0.110834807,0.129417736,0.194216847,0.655889073,0.197871833,0.199498876,0.248100896,0.198430449,0,0.340400607,1.013999472,0.189201154,0,0.150148383,0.433344398,1.156407144,NA
41787,Saccharomycopsis vini ,Saccharomycopsis,NRRL Y-7290, CBS 4110,NA,NA,0,0,0,0,0,0.821825219,0,0,0,0,0.433849943,0,0,0,0.608221407,0.842862822,0
41794,Saccharomycopsis lassenensis ,Saccharomycopsis,NRRL YB-3657, CBS 8524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41796,Saccharomycopsis fibuligera ,Saccharomycopsis,NRRL Y-2388, CBS 2521,NA,NA,0,0.304875781,0,0.925260633,0,0.33267373,0,0,0,0.41625515,1.270927512,0,0.238062458,0,0.740217512,0.698934298,NA
41797,Saccharomycopsis fermentans ,Saccharomycopsis,NRRL Y-17710, CBS 7830,NA,NA,0,0.211259241,0,0.885426342,0,0.25289774,0,0,0,0.270943249,0.830496478,0,0,0,0.300975046,0.730855606,0
41799,Saccharomycopsis amapae ,Saccharomycopsis,NRRL Y-17845, CBS 7872,NA,NA,0.198930075,0,0,0.597503022,0,0.300433867,0.245085668,0,0,0.300458836,0.81889923,0,0,0.209382109,0.399787263,0.723467389,0
38671,Sacharomyces paradoxus,Sacharomyces,NA,,FM 742,yHDO564,0,0,0,0.443229694,0.524688741,0,0,0,0,0.305637067,0.742942065,0.087793793,0,0,0.291885753,0.494139201,0
37850,Saprochaete saccharophila,Saprochaete,NA, CBS 252.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34608,Saturnispora besseyi ,Saturnispora,NRRL YB-4711, CBS 6343,NA,NA,0,0.596865077,0,0.616339169,0,0.69323376,0,0,0,0,0.45328547,0,0.009406453,0.009106911,0,0,0
34609,Saturnispora gosingensis ,Saturnispora,NRRL Y-48718, CBS 11755,NA,NA,0,0,NA,0.234996873,0,0.128028823,0,0,0,0,0.245740456,0,0.05889586,0.142576422,0,0,0.091646841
34610,Saturnispora hagleri ,Saturnispora,NRRL Y-27828, CBS 10007,NA,NA,0,0,NA,0.246629957,0,0.061157758,0,0,0,0.113703555,0.253766941,0,0.086505486,0.051222596,0,0,0.052907153
34611,Saturnispora mendoncae ,Saturnispora,NRRL Y-11515, CBS 5620,NA,NA,0,0,0,0.454865867,0,0,0,NA,0,0,1.103899206,0,0.08853879,0.018295814,0,0,NA
34612,Saturnispora saitoi ,Saturnispora,NRRL Y-6671, CBS 4910,NA,NA,0,0,0,0.214627123,0,0,0,0,0,0,0.293536905,0,0.188192981,0.071083882,0,0,0
34613,Saturnispora serradocipensis ,Saturnispora,NRRL Y-48717, CBS 11756,NA,NA,0,0,NA,0.170108187,0,0,0,0,0,0,0.25585718,0,0.152319531,0.13010396,0,0,0.04891718
34614,Saturnispora silvae ,Saturnispora,NRRL Y-6725, CBS 5498,NA,NA,0,0,0,0.959806999,0,0,0,0,0,0,1.093095761,0,0.160424245,0.107429018,0,0,0
34615,Saturnispora zaruensis ,Saturnispora,NRRL Y-7008, CBS 5799,NA,NA,0,0,0,0.30448504,0,0,0,0.123358809,0,0,0.265124967,0,0.095539996,0.101001699,0,0,0
35293,Saturnispora diversa ,Saturnispora,NRRL Y-5713, CBS 4074,NA,NA,0.231873517,0.127089993,0.079814162,0.180120466,0,0.11356364,0.108924564,0.091095045,0.162430604,0,0.705427845,0,0.09155922,0.200860232,0,0,0
35659,Saturnispora dispora,Saturnispora,NRRL Y-1447, CBS 794,NA,NA,0,0.079535508,0,0.148582053,0,0,0,0,0,0,0.142180672,0,0.059047166,0.057180019,0,0.072980226,0
37851,Saturnispora ahearnii ,Saturnispora,NRRL Y-7555, CBS 6121,NA,NA,0,0,0,0.29350108,0,0,0,0,0,0,0.234901532,0,0.057815999,0.121282116,0,0.080672115,0
38038,Saturnispora quitensis ,Saturnispora,NA,CBS 12184, FN908197,NA,0,0,0,0.204347398,0,0.180407805,0,0,0,0,0.206459402,0,0.262801387,0.192283345,0,0,NA
38325,Saturnispora sanitii ,Saturnispora,NA, CBS 10864,NA,NA,0,0,0,0,0,0.863076503,0,0,0,0,1.253949921,0,0.110888447,0.289800276,0,0,0
40911,Saturnispora sekii,Saturnispora,NA, CBS 10931,NA,NA,0,0,0,0.637827944,0,0,0,0,0,0,0.532608916,0,0.150153333,0.397838523,0,0.560388856,0
40912,Saturnispora halmiae,Saturnispora,NA, CBS 11009,NA,NA,0,0,0,0.5645729,0,0,0,0,0,0,1.43890239,0,0.042224774,0.0780883,0,0,0
38680,Saturnispora besseyi,Saturnispora,NRRL Y-63574,NA,NA,yHDO580,0,0.053710002,0,0.250376233,0,0,0,0,0,0,0.693834373,0,0,0.060973892,0,0,0
38678,Saturnispora sp,Saturnispora,NA,NA,UFMG-CM Y292,yHDO578,0,0,0,0.403311936,0,0,0,0,0,0,0.928842348,0,0,0,0,0,0
37213,Saturnispora galanensis,Saturnispora,NA,CBS 15223,NA,NA,0,0,0,0.63642452,0,0,0,0,0,0,1.172037921,0,0,0,0.340721207,0.553632064,0
37214,Saturnispora kantuleensis,Saturnispora,NA,CBS 15217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34616,Scheffersomyces stipitis,Scheffersomyces,NRRL Y-7124, CBS 5773,NA,NA,0.433571664,0.191937357,0,0.565825296,0.748852414,0.202904331,0,0,0,0.814071661,0.746825556,NA,0.294270036,0.7124378,0,0.43220181,0
37845,Scheffersomyces virginianus,Scheffersomyces,NRRL Y-48822,NA,NA,NA,0.274526166,0,0,0.549898008,0,0,0,0,0,0.317317211,0.70426474,0,0.095464339,0.524333553,0,0.297805836,0
37852,Scheffersomyces cryptocercus,Scheffersomyces,NRRL Y-48824,NA,NA,NA,0.299925462,0.290592176,0,0.563677492,0.540227101,0,0,0,0,0,0.898142873,0,0.369163681,0.628017321,0,0.334098113,0
37853,Scheffersomyces illinoinensis,Scheffersomyces,NRRL Y-48827,NA,NA,NA,0.646049897,0.247826593,0,0.271878058,0.639513897,0.151271918,0,0,0,0.645184261,0.440914332,0,0.140668897,0.435622637,0,0.226131031,0
37854,Scheffersomyces insectosa,Scheffersomyces,NRRL Y-12854, CBS 4286,NA,NA,0,0,0,0.487674631,0.733125928,0,0,NA,0,0.690408505,0.480539045,0,0.065058294,0.524573701,0,0.124476994,0
37855,Scheffersomyces lignosus,Scheffersomyces,NRRL Y-12856,NA,NA,NA,0.543973053,0,0,0.732166683,0.558216483,0,0,0,0,0.920848521,0.844282887,0,0.142121722,0.481634784,0,0.545289472,0
37856,Scheffersomyces quercinus,Scheffersomyces,NRRL Y-48825,NA,NA,NA,0,0.434880547,0,0.37607027,0.663646107,0,0,0.205879276,0,0,1.634832035,0,0.02880355,0.670290114,0,0.749097182,NA
37857,Scheffersomyces spartiniae,Scheffersomyces,NRRL Y-7322, CBS 6059,NA,NA,0.443548979,0.160945072,0,0.416844669,0,0,0,0,0,0.550736083,0.327094874,0,0.163396711,0.137547303,0,0.700617178,0
38039,Scheffersomyces parashehatae,Scheffersomyces,NA,CBS 12535 , HQ651972,NA,0.307681678,0,0,0.470941524,0.397721623,0,0,0,0,0.459767096,0.826347275,0,0.130348967,0.386029563,0,0.419134993,0
38040,Scheffersomyces xylosifermentans,Scheffersomyces,NA,CBS 12540 , HQ652020,NA,0.40190817,0.181189881,0,0.615069517,0.386549561,0.323055043,0,0,0,0.894214766,0.417423122,0,0.15567238,0.520458391,0,0.271285711,0
38323,Scheffersomyces lignicola,Scheffersomyces,NA, CBS 10612,NA,NA,0.870327285,0.42792708,0,0.337121911,0.580270042,0,0,0,0,0.463036441,0.950766093,0,0.0955801,0.291841423,0,0.422246271,0
38324,Scheffersomyces gosingicus,Scheffersomyces,NA, CBS 11433,NA,NA,0.27808574,0.064423697,0,0.201627189,0,0.122171672,0,0,0,0.477863727,0.885152843,0,0.066206692,0.070105459,0,0.642657827,0
41788,Scheffersomyces coipomoensis,Scheffersomyces,NRRL Y-17651, CBS 8178,NA,NA,0.843183051,0.197945041,0,0.225269243,0.468448326,0.181075324,0,0,0,0.41022918,0.825894097,0,0.115724722,0.327318473,0,0.184202147,0
41789,Scheffersomyces ergatensis,Scheffersomyces,NRRL Y-17652, CBS 6248,NA,NA,0.7784527,0,0,0.621219699,0.807026873,0.496577846,0,0.623952132,0,1.880804558,0.648975355,0,0.16299569,0.470371873,0,0.591811324,0
41790,Scheffersomyces segobiensis,Scheffersomyces,NRRL Y-11571, CBS 6857,NA,NA,0.507956873,0.273786029,0,0.439485239,0.84538104,0.281413434,0,0,0,0.459231083,0.723411941,0,0.144212221,0.437805291,0,0.270239006,0
41791,Scheffersomyces shehatae,Scheffersomyces,NRRL Y-12858, CBS 5813,NA,NA,0.416319522,0.252910483,0,0.157189996,0.594715229,0.203216164,0,0.190605071,0,0.375375501,0.4302129,0,0.072331674,0.451257287,0,0.205720902,0
38655,Scheffersomyces stipitis,Scheffersomyces,NA,CBS 6054,NA,yHDO555,0.453853668,0,0,0.702291727,0.781077822,0,0,0,0,0.945081471,0.878025548,0,0.35807513,0.521988356,0.475862654,0.761410665,0
37252,Scheffersomyces titanus,Scheffersomyces,NA,CBS 13926,NA,NA,0.427878117,0,0,0.688200369,0.569940564,0,0,0,0,0.630551789,0.743494397,0,0,0.4621866,0.294581398,0.695057484,0
34581,Schwanniomyces occidentalis var. occidentalis,Schwanniomyces,NRRL Y-10, CBS 819,NA,NA,0.112867724,0.182231243,0.104906298,0.51676428,0.44300213,0.131595947,0,0.226450541,0,0.321103773,0.652874662,0,0.064905847,0.229549339,0.3734184,0.453505704,0
37843,Schwanniomyces yamadae,Schwanniomyces,NRRL Y-11714, CBS 7035,NA,NA,0.440698568,0.149099914,0,0.560055146,0.4907563,0.405090252,0,0,0.392978476,0.42414755,0.520061955,0,0.271034107,0.372152541,0.021635564,0.399012911,0
37844,Schwanniomyces vanrijiae var. vanrijiae,Schwanniomyces,NRRL Y-7430, CBS 3024,NA,NA,0,0.207430042,0,0,0.473714861,0,0,0,0,0.150708267,0.701823716,0,0.107466658,0.054256832,0.837593879,1.053385339,0
38322,Schwanniomyces polymorphus var. africanus,Schwanniomyces,NA, CBS 6741,DQ438219,NA,0,0.215559673,0,0.718628187,0.617652168,0.17795643,0,0.305331024,0,0.634167078,0.367468942,NA,0.269083704,0.279316215,0.90708035,0.836226878,0.017255703
41778,Schwanniomyces vanrijiae var. yarrowii,Schwanniomyces,NRRL Y-7535, CBS 6246,NA,NA,0,NA,0,0.596308798,0.670322646,0.04643361,0,0.1049741,0,0.259189857,0.611964829,0,0.081283576,0.145104336,0.129213613,1.030650202,0
41779,Schwanniomyces pseudopolymorphus,Schwanniomyces,NRRL YB-4229, CBS 2008,NA,NA,0.683833362,0.047532667,0,0.69523662,0.65257807,0.379248548,0,0.277507725,0.438792111,0.657429381,0.848162667,0,0.351175034,0.443495862,0.168497034,0.876162811,NA
41780,Schwanniomyces polymorphus var. polymorphus,Schwanniomyces,NRRL Y-2022, CBS 186,NA,NA,0.536790315,0.134227977,0.059256163,0.551051774,0.776914128,0.220171412,0,0.19676244,0.084417936,0.716529258,0.817343597,NA,0.34025896,0.260436419,0.431068903,0.863206557,0
41781,Schwanniomyces occidentalis var. persoonii,Schwanniomyces,NRRL Y-7400, CBS 2169,NA,NA,0,0.143305899,0,0.523633328,0,0.176891493,0,0,0,0.171679555,0.888418402,0,0.262206398,0.106357739,0.461231881,0.947502673,0
41792,Schwanniomyces capriottii,Schwanniomyces,NRRL Y-7423, CBS 2923,NA,NA,0.479261616,0.224257709,0.137239445,1.295699551,0.538291068,0.176461244,0,0.526597472,0.175502883,0.600282093,0.981751386,0,0.533740231,0.421497939,1.137910713,1.309434716,0
41793,Schwanniomyces etchellsii,Schwanniomyces,NRRL Y-7121, CBS 2011,NA,NA,0,0.322942734,0,0.380390618,0.268246795,0.313686957,0,0.317405415,0,0.385935484,0.367231464,0,0.080087465,0.181615365,0,0.373710442,NA
34617,Spathaspora passalidarum,Spathaspora,NRRL Y-27907, CBS 10155,NA,NA,0.782698279,0.281727551,0,0,0.812862375,0,0,0,0,0.666250155,0.627207562,0,0.191330076,0.581074202,0,0.535619071,0
41742,Spathaspora arborariae,Spathaspora,NRRL Y-48658, CBS 11463,NA,NA,0.652903814,0,0,0,0.883506198,0,NA,0,0,0.688512458,0.624207049,0,0,0.461539833,0,0.538356161,0
38660,Spathaspora girioi,Spathaspora,NA,,UFMG-IA-35.1,yHDO560,0.735562031,0,0,0,1.194833342,NA,0,0.499767009,0,0.755009101,0.720062318,0,0,0,0,0.86196189,0
38672,Spathaspora gorwiae,Spathaspora,NA,,UFMG-IO-27.1,yHDO563,0,0,0,1.036499374,0.715817512,0,0.302356581,0,0,0.740857881,0.987592389,0,0,0.398754565,0.776686569,1.026659051,0
38657,Spathaspora hagerdaliae,Spathaspora,NA,,UFGA IA-51.2,yHDO557,0.317694362,0,0,0.732367293,0.59715407,0,0,0,0,0.595507374,0.956124266,0,0,0.291090423,0.544635306,0.673878156,0
34605,Spencermartinsiella europaea.,Spencermartinsiella,NRRL Y-48265, CBS 11730,NA,NA,1.167166171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618867693,1.203103291,0
41776,Spencermartinsiella ligniputridi,Spencermartinsiella,NRRL Y-48818, CBS 12585,DQ438193,NA,0.621698769,0.079358923,0.160368631,0.393871911,0.70195091,0.310376594,0.545269681,0.203563374,0.141664236,1.134225206,0.609147843,0,NA,0.859222156,0.970265772,0.888220192,0
34603,Sporopachydermia quercuum ,Sporopachydermia,NRRL Y-17847, CBS 8070,NA,NA,0,0,NA,0,0,0.752621987,0,1.007509267,0,0.342470824,0.823464052,0.557950849,0.251959419,0.925854651,0,0,0
34604,Sporopachydermia lactativora.,Sporopachydermia,NRRL Y-11591, CBS 6192,NA,NA,0,0,0,0.218364629,0,0.262648382,0,0.207910153,0,0,0.198062409,0.172155833,0.076930156,0.28557621,0,0,0.176738797
35292,Sporopachydermia cereana ,Sporopachydermia,NRRL Y-7798, CBS 6644,AY861674,NA,0,0,0,0,0,0.941891533,0,0.375090481,0,0,0.709626218,0.556835089,0,0.847557468,0,0,0
34594,Starmera quercuum ,Starmera,NRRL YB-4281, CBS 2283,NA,NA,0.502221845,0.397274564,0,0.720670626,0,0.628007518,0,0.488043538,0,0,0.603374592,0,0.256308384,0.19311919,0,0,0
34601,Starmera dryadoides ,Starmera,NRRL Y-10990, CBS 6154,NA,NA,0.800930837,0.344458986,0,1.144482202,0,0.795070606,0,0,0,0,1.122373992,0,0.154437919,0.062515634,0,0,0
34602,Starmera pachycereana ,Starmera,NRRL Y-10981, CBS 6943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35658,Starmera amethionina,Starmera,NRRL Y-10978, CBS 6940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37842,Starmera caribaea ,Starmera,NRRL Y-17468, CBS 7692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34586,Starmerella geochares ,Starmerella,NRRL Y-17073, CBS 6870,NA,NA,0,0,0,0.403240304,0.092259009,0.378574932,0,0,0,0,0.46148041,0,0.00809766,0.277190395,0,0.618809299,0
34587,Starmerella gropengiesseri ,Starmerella,NRRL Y-17142, CBS 156,NA,NA,0,0.168721949,0,0.611056147,0.582466328,0.637537344,NA,0.437268981,0,0,0.576452573,0,0.246647319,0.001123427,0.517792305,0.888508107,0
34588,Starmerella kuoi,Starmerella,NRRL Y-27208, CBS 7267,NA,NA,0,0,0,0.621327541,NA,0.287462609,NA,0,NA,0,0.557597444,0,NA,0.019031333,0.302310556,0.881417086,0
35290,Starmerella vaccinii ,Starmerella,NRRL Y-17684, CBS 7318,NA,NA,NA,0.112085374,0,0.524072979,0,0.296878442,0,NA,0,0,0.743710021,NA,NA,0.002651977,0,0.547813067,0
35291,Starmerella riodocensis ,Starmerella,NRRL Y-27859, CBS 10087,U45708,NA,NA,NA,NA,0,0,NA,0,0,0,0,0.96222446,NA,11.29331552,NA,0,0,0
35657,Starmerella bombicola,Starmerella,NRRL Y-17069, CBS 6009,NA,NA,0,NA,0,0.554743022,0.174094693,0.172392702,NA,NA,NA,0,0.956288548,0.170492911,NA,0.005192873,0,0.286727879,0
38358,Starmerella tilneyi ,Starmerella,NA, CBS 8794,EF460474,NA,0,0.134661718,0,0.455647026,0.452395423,0.465302109,NA,0.313979459,0,0,0.421814373,0,0.048678388,NA,0,0,0
38363,Starmerella ratchasimensis,Starmerella,NA, CBS 10611,AB617978,NA,0,NA,0,0.368421008,0,0.224053338,0,0,0,0,0,0,0,0,0,0.303114719,0
38394,Starmerella davenportii ,Starmerella,NA, CBS 9069,AY450918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
